1.957200000000000000e+04,1.395101538461538439e+04,3.000000000000000000e+01
1.960800000000000000e+04,1.402199999999999818e+04,3.200000000000000000e+01
2.640600000000000000e+04,9.936984615384615608e+03,3.500000000000000000e+01
3.495784615384614881e+04,2.050400000000000000e+04,4.900000000000000000e+01
4.092400000000000000e+04,1.849698461538461561e+04,6.100000000000000000e+01
2.471199999999999636e+04,8.475015384615384392e+03,7.000000000000000000e+01
1.731600000000000000e+04,1.401698461538461561e+04,7.200000000000000000e+01
1.731600000000000000e+04,1.401698461538461561e+04,7.300000000000000000e+01
2.158101538461538439e+04,9.153015384615384392e+03,7.500000000000000000e+01
3.984400000000000000e+04,1.728800000000000000e+04,7.500000000000000000e+01
2.365600000000000000e+04,2.495800000000000000e+04,8.600000000000000000e+01
2.574298461538461197e+04,8.206984615384615608e+03,9.100000000000000000e+01
3.805784615384614881e+04,1.519501538461538439e+04,9.300000000000000000e+01
3.306707692307692196e+04,1.527199999999999818e+04,9.300000000000000000e+01
4.091384615384615608e+04,1.827501538461538439e+04,9.800000000000000000e+01
4.213384615384614881e+04,9.302000000000000000e+03,1.000000000000000000e+02
4.275507692307692196e+04,1.692400000000000000e+04,1.030000000000000000e+02
3.446892307692307804e+04,1.612199999999999818e+04,1.050000000000000000e+02
3.204307692307692196e+04,8.394000000000000000e+03,1.060000000000000000e+02
3.647292307692307804e+04,1.382199999999999818e+04,1.070000000000000000e+02
4.551907692307692196e+04,1.399599999999999818e+04,1.200000000000000000e+02
4.179015384615384392e+04,1.977898461538461561e+04,1.200000000000000000e+02
4.200307692307692196e+04,1.983800000000000000e+04,1.200000000000000000e+02
3.398615384615384392e+04,2.068301538461538075e+04,1.250000000000000000e+02
4.117200000000000000e+04,1.038901538461538439e+04,1.270000000000000000e+02
4.060800000000000000e+04,8.716000000000000000e+03,1.300000000000000000e+02
2.515400000000000000e+04,2.194400000000000000e+04,1.300000000000000000e+02
2.515400000000000000e+04,2.194400000000000000e+04,1.310000000000000000e+02
2.475600000000000000e+04,2.102000000000000000e+04,1.340000000000000000e+02
3.736000000000000000e+04,1.860800000000000000e+04,1.380000000000000000e+02
1.784400000000000000e+04,8.686984615384615608e+03,1.400000000000000000e+02
4.277384615384614881e+04,1.237698461538461561e+04,1.410000000000000000e+02
3.782492307692307804e+04,1.805698461538461561e+04,1.460000000000000000e+02
3.241600000000000000e+04,1.014098461538461561e+04,1.500000000000000000e+02
4.459200000000000000e+04,1.374498461538461379e+04,1.510000000000000000e+02
3.825384615384615608e+04,1.764400000000000000e+04,1.550000000000000000e+02
4.110892307692307077e+04,1.495400000000000000e+04,1.560000000000000000e+02
4.074707692307692196e+04,1.907000000000000000e+04,1.580000000000000000e+02
2.379898461538461561e+04,2.057898461538461561e+04,1.590000000000000000e+02
3.047800000000000000e+04,5.512984615384615608e+03,1.600000000000000000e+02
3.727292307692307804e+04,1.871600000000000000e+04,1.610000000000000000e+02
3.803692307692307804e+04,1.782698461538461561e+04,1.620000000000000000e+02
3.635107692307692196e+04,7.227999999999999091e+03,1.630000000000000000e+02
3.834307692307692196e+04,1.748898461538461561e+04,1.630000000000000000e+02
3.812800000000000000e+04,1.776800000000000000e+04,1.630000000000000000e+02
3.760800000000000000e+04,1.794898461538461561e+04,1.630000000000000000e+02
3.798092307692307077e+04,1.727400000000000000e+04,1.640000000000000000e+02
3.765200000000000000e+04,1.753501538461538439e+04,1.640000000000000000e+02
3.768000000000000000e+04,1.749698461538461561e+04,1.640000000000000000e+02
3.758800000000000000e+04,1.750498461538461561e+04,1.640000000000000000e+02
3.840800000000000000e+04,1.748000000000000000e+04,1.640000000000000000e+02
3.845292307692307804e+04,1.744000000000000000e+04,1.640000000000000000e+02
3.863907692307692196e+04,1.772898461538461561e+04,1.640000000000000000e+02
4.044215384615384392e+04,2.032898461538461561e+04,1.640000000000000000e+02
4.059507692307692196e+04,2.032800000000000000e+04,1.640000000000000000e+02
4.063600000000000000e+04,2.098600000000000000e+04,1.640000000000000000e+02
3.817784615384614881e+04,1.743101538461538439e+04,1.650000000000000000e+02
3.737200000000000000e+04,1.808301538461538439e+04,1.650000000000000000e+02
3.720307692307692196e+04,2.010200000000000000e+04,1.650000000000000000e+02
3.477692307692307804e+04,2.200301538461538075e+04,1.650000000000000000e+02
3.828215384615384392e+04,1.747301538461538439e+04,1.660000000000000000e+02
3.861107692307692196e+04,1.837400000000000000e+04,1.660000000000000000e+02
3.670215384615384392e+04,2.091101538461538439e+04,1.660000000000000000e+02
3.799384615384615608e+04,1.757600000000000000e+04,1.670000000000000000e+02
3.714092307692307077e+04,1.907200000000000000e+04,1.670000000000000000e+02
3.952615384615384392e+04,1.946600000000000000e+04,1.670000000000000000e+02
4.551507692307692196e+04,1.216200000000000000e+04,1.680000000000000000e+02
3.790000000000000000e+04,1.753698461538461561e+04,1.680000000000000000e+02
3.751107692307692196e+04,1.752301538461538439e+04,1.680000000000000000e+02
3.863384615384615608e+04,1.779698461538461561e+04,1.680000000000000000e+02
3.869784615384614881e+04,1.789301538461538439e+04,1.680000000000000000e+02
4.095692307692307804e+04,2.006800000000000000e+04,1.680000000000000000e+02
3.840215384615384392e+04,1.767600000000000000e+04,1.690000000000000000e+02
4.184984615384615608e+04,2.000898461538461561e+04,1.700000000000000000e+02
3.815784615384614881e+04,1.748400000000000000e+04,1.710000000000000000e+02
4.032492307692307804e+04,2.023400000000000000e+04,1.710000000000000000e+02
3.866892307692307804e+04,1.755698461538461561e+04,1.720000000000000000e+02
3.873692307692307804e+04,1.708898461538461561e+04,1.720000000000000000e+02
3.769784615384614881e+04,1.736200000000000000e+04,1.720000000000000000e+02
3.797507692307692196e+04,1.781501538461538439e+04,1.720000000000000000e+02
3.735292307692307804e+04,1.791698461538461561e+04,1.720000000000000000e+02
3.936492307692307804e+04,1.903600000000000000e+04,1.720000000000000000e+02
4.056092307692307077e+04,1.964498461538461561e+04,1.720000000000000000e+02
4.208707692307692196e+04,1.998400000000000000e+04,1.720000000000000000e+02
1.742800000000000000e+04,8.029015384615383482e+03,1.740000000000000000e+02
3.848400000000000000e+04,1.734301538461538439e+04,1.730000000000000000e+02
3.772615384615384392e+04,1.755698461538461561e+04,1.730000000000000000e+02
3.866892307692307804e+04,1.835698461538461561e+04,1.730000000000000000e+02
3.932000000000000000e+04,1.902600000000000000e+04,1.730000000000000000e+02
3.848400000000000000e+04,1.734301538461538439e+04,1.740000000000000000e+02
3.772615384615384392e+04,1.755698461538461561e+04,1.740000000000000000e+02
3.874215384615384392e+04,1.705400000000000000e+04,1.740000000000000000e+02
3.866892307692307804e+04,1.835698461538461561e+04,1.740000000000000000e+02
3.932000000000000000e+04,1.902600000000000000e+04,1.740000000000000000e+02
3.962307692307692196e+04,2.051898461538461561e+04,1.740000000000000000e+02
3.612492307692307804e+04,1.032599999999999818e+04,1.740000000000000000e+02
3.848400000000000000e+04,7.634000000000000000e+03,1.750000000000000000e+02
3.074199999999999636e+04,1.116698461538461561e+04,1.750000000000000000e+02
3.864707692307692196e+04,1.746000000000000000e+04,1.750000000000000000e+02
3.794615384615384392e+04,1.709698461538461561e+04,1.750000000000000000e+02
3.738400000000000000e+04,1.952698461538461561e+04,1.750000000000000000e+02
3.944492307692307804e+04,2.073600000000000000e+04,1.750000000000000000e+02
4.225507692307692196e+04,1.951301538461538439e+04,1.750000000000000000e+02
3.822400000000000000e+04,1.754200000000000000e+04,1.760000000000000000e+02
3.875384615384615608e+04,1.709000000000000000e+04,1.760000000000000000e+02
